text,label
"Omg, this was the worst cupcake I've ever had, it was dry and crumby like powder. It must have been DAYS old. Shame on Carlos for his lack of attention of this bakery. Gordon Ramsey would not have put up with serving crap.",0
Worst sfogliatelle I have ever had; they are way too thick with little filling .. and are outrageously priced. Better get them at Siena's Trattoria,0
"This places is really hard to find. The cannoli was just okay. But the vanilla bean blender was really good. Do think it over priced for a cannoli, smoothie, and a smalL coffee $19.40 . Guess you paying for the name.",0
I've watched Cake Boss for YEARS Been a fan for a long time- so naturally anytime I'm in Vegas (or any city that has a Carlo's Bakery) I stop in for some goodies.. I usually get a few lobster tails because they are to die for. But this last trip I got 2 lobster tails and a slice of the rainbow cake- SO disappointed- the lobster tail had shrunk in size dramatically and it was still frozen in the middle and tasted freezer burnt as well. The cake was so flavorless and dull- the texture isn't even that good. All in all- I'm just disappointed.,0
"Granted we arrived at 2pm on a Saturday and granted we expected there to be a wait....but oh boy, was there a wait!! We were number 71 and they were only on 40. We got lucky soon after when someone gave us their number 57! (They had had enough and said, ""that's it, we're outta here!"") So from 40 to 57 was an hour. Ok we waited, no biggie. A few points: --the place is small and it's so crowded that you will not be able to look at any display cases without pushing/shoving your way to the front. --there is bar next store where you can get a cocktail while you are waiting although not sure if you would be able to hear them calling numbers. --the cake itself was a grocery store cake for all intents and purposes--good, but nothing special whatsoever and definitely not worth an hour plus wait in chaos. --the cake was $28, which is well above grocery store prices, but cheap in comparison to real authentic bakeries. We gave into the gimmick and glad we did. It's a new Vegas sight--not a must have in terms of cake, but put it on the list in case you are ever there with kids. It's now checked off the list--one and done.",0
"I'v been watching Cake Boss for years now and after my experiences at Carlo's Bake Shop I have come to the conclusion that Buddy and the Bakery is a case of a TV show making things look way better than they actually are. One thing I noticed from the show is that Buddy excels at making Cakes LOOK amazing but have you noticed everything is produced from sheet cake? There's no real skill at baking a sheet cake, even my 4 year old Niece can do that. Visiting on a Tuesday evening the Bakery wasn't as busy as I expected so if you don't want to wait long this is the time to come! The ordering system is all over the place and there are three, yes THREE lines for the whole ordering process: 1. Line to get into the Shop. 2. Line to order. You're then stood awkwardly hanging around the till to have your name called to check your order is correct before then waiting again to have your name called again. 3. Line to pay. The items myself and my Sister In Law ordered were extremely underwhelming. - Caramel Cupcake (<a href=""http://www.yelp.com/biz_photos/carlos-bake-shop-las-vegas#z99RKrkzTHMyAvPytNK2Pg"">yelp.com/biz_photos/carl¦</a>). Cupcake was dry and there was barely any Caramel flavor. The sponge itself was Vanilla with a lightly Caramel flavored whipped Cream Frosting and a blob of Chocolate. - Caramel Pecan Cookie (<a href=""http://www.yelp.com/biz_photos/carlos-bake-shop-las-vegas#UMNG2Ovvk7h25q7uIl723w"">yelp.com/biz_photos/carl¦</a>) Crumbly, Sweet, Buttery. My favorite of the items I got. - Jelly filled Cookie (<a href=""http://www.yelp.com/biz_photos/carlos-bake-shop-las-vegas#QRUgV7htWb05IsFC77sHdg"">yelp.com/biz_photos/carl¦</a>). Tasteless, dry. My Sister In Law didn't like the items she got either - Chocolate Cupcake and Chocolate Brownie. She said that the Cupcake went in the trash after 2 bites and the Brownies I made her just a few days before we ''a million times better''. Sorry Buddy, just not feeling this.",0
"Ugh! This was so disappointing! For someone to be the boss of all cakes, you'd think the cake would blow your mind, or at the absolute least, be some of the better cake you've ever tasted. Unfortunately that is not the case. My sister and I both got to-go items from here after a late night dinner at Buddy V's at the Venetian. We took them back to our hotel. I opted for the funfetti cake. It ended up being too late to eat mine and I don't like cold cake anyways (they refrigerate their cake which I get why they do it, but I prefer it be room temperature when I dine on it). I ended up eating it the next night and I took the first bite and must have made a face because my sister said ""what's wrong?"" and I said ""Hmmm nothing... this just tastes like boxed cake. It's not really that good at all."" I mean really, I can name NUMEROUS bakeries in Columbus, Oh (including our grocery store bakery, Giant Eagle) that are better than this place. I would say the cake part tasted like boxed funfetti cake and the frosting tasted cheaper than canned icing. So all in all, I think I'd actually prefer Pillsbury and would label it a tad better than this cake. I can't say for sure if the cake in their Hoboken location would be better, but I think it's safe to assume they'd use all the same ingredients because it's the same ownership. After this visit, I am wondering if the Cake Boss only became famous for his presentation of cakes, and not the actual taste. Anyways, main positive about this place is the line management. We were there so late on a Sunday that there wasn't much of a line, but there is someone waiting right there with an Ipad helping you out as soon as you walk in. Friendly, helpful staff. Anyways, I'd recommend passing on this. Take a walk down to The Linq and opt for a Sprinkles cupcake instead...",0
"Everyone comes here because it's Cake Boss. I'm sorry to say that my friend and I were part of those who got suckered into coming here. The shop is small and understaffed. Grabbed a number to order. 30+ minute wait. We couldn't even see what there's to order since the shop was like packed sardines with people pushed up against the displays. Finally it was our turn. The staff took down our order. Then more waiting. Order had to be packed and placed in queue at the one-person register. Then more waiting for our names to be called so we can pay. We spent 60+ minutes to get our order. Verdict? Not worth it. The pastries were ordinary if not subpar. For the wait and price, again, not worth it.",0
Extremely underwhelmed. The bakery is down a hall where there is only another restaurant. It is small and really nothing to look at. The icing on my cupcake was hard and the sponge was very dry. My friends cookie with sprinkles was dry & hard. Neither bakery item tasted good nor was it fresh in my opinion. Sorry to say a major letdown this place was. Now I see why Buddy was a sore loser when he lost a challenge to Duff Goldman.,0
"Customer service was on point! 2 stars because of the fact I spent $35 on mediocre bakery treats. It's an unwritten rule in my book, if it's seen on TV, 9/10 times it is not nearly as good. The treats were not bad, don't get me wrong. But for $35, I'd rather support an awesome local bakery !",0
"The family and I took a trip to Vegas and we stumbled across this at the Venetian. I was giddy with excitement. I've been a huge fan of the show and have always wanted to try it! Save your money and and don't go here! This place was garbage!! I got a canolli and it was tasteless. My daughter got a piece of rainbow cake and she was so excited! She literally took one bite and I could tell she hated it. I tried it and it was tasteless and dry. My son got a brownie and while I didn't try it, he said it was good. Funny cause I ended up finding more than half of it shoved in a bag when we got back into our hotel room. Employees were nice and coffee was ok.. that's about it! Super upsetting because lord knows it isn't cheap!",0
"I had quite high expectations for this place because my mom and I always watched his show, every single episode! I was excited to find out that there was one in Vegas and we were visiting soon. I told my fiancÃ© all the great things about this place that they would have from watching the show. We got there and there was a small short line. The taking order lines and paying lines are separate and they're both not the greatest and should be reorganized again. There was no number or anything it's more of whoever the worker sees first they will ask them what they want. You'll then proceed to tell them what you want and they'll take your name down. They will then tell you to go to the back of the other line until it's your turn to pay, when you're called to. We got the regular cannoli and chocolate dipped ones(being that on the show it's always talked about one of the best sellers at the bakery). We also got a strawberry shortcake parfait or something, I don't know exactly because the employees did not know themselves what it was called. There was also barely any labels for the items so you just point and they have to follow your finger to figure out what you want because nobody knows the names of things or what some items are called. The displays of pastries were definitely pretty and well put together but it wasn't full. Half the pastry display was emptied and it was a little after 1pm. We placed our orders and went to the other line and waited until they called us to pay. Odd... Well we waited and waited. 15 minutes later when everyone ahead of us left and new people were behind us still not called. My fiancÃ© went to ask and all we got was ""oh what is your name?"" We told them and they said they couldn't find it, then asked if we forgot to order. No! We flagged the girl down who took our order and asked for his name. She replies ""oh here it is I just forgot your name"". No apologies, no nothing. Received an over priced(not a big deal since we expect to be paying over priced) box full of pastries/dessert that was half melted. We asked if we could get a fresh one since things were half melted sitting there when they forgot our names and didn't bother to ask again until we came up to them. They just said no sorry and we were on our way. Well I was excited to try out the desserts any way since I expected it to be great. Well I shouldn't have. Everything was just mediocre. Cannolis were not fresh it was stale. The filling was just okay. I had better cannolis from Wegmans bakery section. The so called strawberry shortcake parfait that they don't know the name of was a mess in a cup. It looked like a mess and it tasted like store bought. Sucks because again, this place is well known for many things and maybe it's just the location and the employees but I wouldn't recommend it. We will try again but the original shop in the future.",0
I was so excited to try this place but my entire experience was brought down by one employee. He was so rude and unwelcoming. He wouldn't even answer our questions when we needed clarification. I wasn't able to get his name because they don't have name tags. He wasn't able to hear me through my mask so he looked at me with a stank face and continued to speak to us with a negative attitude. So mean and unprofessional. I would have rather gone elsewhere if I had known about the poor service.,0
"Sorry Buddy! We love you! We have watched all your shows and feel like we know you and your family. But customer service at you Bakery in Las Vegas is the worst! We waited patiently to get our treats. My kids had your cupcakes and cookies! I asked for the eclairs which all are delicious! My husband order your famous cannoli and when we open our order the cannoli were missing. When we went back, the girl who ring me didn't believe me. We showed them the order minus the cookies and cupcakes my kids had already eaten. We were treated like criminals. After so much back and forth and showing our receipt and many dirty looks we got the cannolis. The most bitter cannolis we have eaten in our lives. Not going back to the Vegas location.",0
"Yelp should let me put negative stars, after finding out I was missing items I OVER PAID for, 1) my pastries where stuck together 2) I was missing my daughters cannoli and 3) my chocolate covered strawberry was moldy I can't believe it I use to love that place I brought my kids from Los Angeles to Vegas and this was suppose to be the highlight of our trip. Never again",0
"Most disappointing experience I've ever had at a bakery. The service was exceptionally terrible, we were greeted by ""you have to leave by 11 o'clock,"" in a very snarky and rude manner. We ordered the chocolate chip cookie, lavender cake, chocolate mocha cake and a poppy rose cake. As a person with a sweet tooth, first time in my life none of the dessert items were remotely flavorful or good. Was excited given the hype around the sweets. The cake was dense and the icing was not soft; the chocolate chip cookie was cold, all around bad experience Maybe it was an off day and later in the evening (10ish), however, I will not be coming back. If I could give a 0 star review I would.",0
The place was beautifully decorated but that's about where my stars end. The cake wasn't bad but ones we tried weren't very good and there weren't a lot of options. I got sweet potato with a mocha icing. I love sweet potato and it was basically a dense sweet potato loaf. The icing was a really thick cream like you could peel the whole layer of icing off at once. They both tasted okay on their own but didn't go very well together and both were too heavy for my tastes. My boyfriend got chocolate cake with chocolate icing and it was okay but just kind of meh. Nothing to write home about. I might've given it 3 stars except there was also a high pitched buzzing noise inside that was giving me a headache. No reason to go back.,0
"We stopped in on a Sunday afternoon around 4PM. The inside of the shop was very cute. We ordered the butterscotch pudding and the orange olive oil cake with honey cream. The total of these two desserts was close to $14! The butterscotch pudding was served in an espresso cup so there was not much of it. We were shocked by the high price, but thought it could be worth it. We took the desserts home to eat. The butterscotch pudding was okay. Most of the olive oil cake was pretty dry, although some portions were moist. We did pick up the cake later in the day, so we may not have come at the best time. We would like to return again, but earlier in the morning.",0
"My original review of this place is below, which I wrote while I was sitting in the bakery. I had given it 4 stars and some really nice comments, but felt I should update it after the rest of my experience here. I've truly never had such an upsetting experience at any business in my life. In the review I had said the worker was ""seemingly"" condescending, implying that her attitude might not have been intentional and trying to give her the benefit of the doubt while she was rolling her eyes at me while I decided between the desserts. She had read my review while I was in the bakery (which is fine although she pointed out how ""obvious"" it was that I was writing it as if I was trying to hide it). She brought my coffee to me and said ""Here you go, Jasmine"" making a point that she had seen my review, as I hadn't told her my name and didn't use a card to pay. She went back to the counter and got on her phone. About ten minutes later, two of her friends came in, went to the counter and began quoting my review out loud while saying things like ""how dumb is this person, it's actually hilarious"" The girl working said ""like I actually want to show them this review we literally do not care what people say on Yelp like I should frame that and hang it up here."" Which is interesting because I'm pretty sure reviews are for other possible guests, not to hurt some 20 year old worker's feelings... They continued to talk about about me loud and clear enough so I could hear them from the other side of the room saying: ""We came down here as fast as we could when we saw this. I read it on the way down it actually made me laugh."" ""Is that her right there?? Ohh my..."" ""I could tell she was writing it like its so obvious when people are doing it."" After 15 minutes of this, I went up to the girl and said ""Okay, as you clearly want since you've been standing up here intentionally talking about me, I'm leaving. Just so you understand, that review was not written as a personal jab at you, it was written to help other customers and the business which is why I gave it 4 stars. I intentionally didn't use a description of you or gender because I didn't want to pinpoint a certain person."" As I said this, the three of them were mimicking my body language and chuckling to themselves...it was like watching 7th graders interact on a playground. As I walked out the door the girl yelled ""it's okay guys, some people are just miserable."" So I guess by giving a business 4 stars and an honest review, I'm a miserable person (which by this point yeah I probably was). I also thought it was interesting that she was ""figuring out"" I was the one that wrote the review...if I was trying to hide who I was, I probably wouldn't have gone around taking pictures and wrote the review while I was sitting there.. I work in a restaurant myself, I do my best to be an understanding and friendly customer, I know how it feels when a customer upsets you. I just can't believe anyone would think its okay to treat any person like this, let alone when they're representing a business. I had sent texts out to my friends and family telling them to try this place at first, but naturally I've taken that back. Enjoy reading this review you don't care about, darling! ORIGINAL REVIEW: ""Nice atmosphere, decent espresso drinks, DELICIOUS desserts! Cozy, relaxed, Victorian style atmosphere that makes you feel right at home. Seems to usually be about 6 deserts at a time, with vegan options as well! I had a slice of salted caramel chocolate cake that was so big and rich I had to take some home! Limited espresso menu--no flavors or milk options, but my cappuccino was made well. My only complaint was the person working at the time wasn't the most friendly person in the world--not sure if they were the owner or just a worker, but they definitely didn't seem happy to have a new customer as they were short and seemingly condescending. Kind of a turnoff, but the place is so nice in itself I will most likely return!""",0
"the atmosphere is very cute, as many reviewers have previously stated and the cafe drinks are pretty decent. However, the cake i found to be overly buttery, quite dense and a little dry. I tried both vegan and non-vegan cake slices and will be sticking to other places to satisfy my sweet tooth.",0
"I don't even know where to begin other than to say, I am so extremely disappointed by the customer service from this establishment. I have never written a review but had to do it now. My daughter is turning 16 on Sunday. She is a vegan. I searched the Internet looking for an establishment that would make a two tiered vegan birthday cake. I found the Butterwood. They were closed the day I found them, however, their website allowed for online orders. I placed my order on a Tuesday (they processed my $144), and I emailed that same day asking if I would be able to speak to someone about my order (i wanted to make sure that I could get the cake for that Sunday because I didn't indicate that when I ordered...there wasn't a space for that, and I realized that after placing the order) In the email I said that I would call during their business hrs. I called the following day (wed) and spoke with one of the workers and asked all of my Q's. She assured me that they could have it for me on Sunday. My next questions were about the decorations on the cake; I asked if they could write happy 16th birthday on it. She said that they only decorated with fresh flowers and do not write on them. She said she would speak to her MGR and ask If they would make an exception. She took my name and number and said she would get back to me. I never received a call. So, I called back on Thursday. I spoke with a different employee who found the note that was written with my Q's. I explained to her that nobody called me back, as they said they would. She explained to me that her manager had been in New York all week.She said I could have the cake by Sunday but didn't know that they could decorate like I asked; she said she would text her MGR, and someone would get back to me. I asked her to get back to me ASAP because if I decided not to go with them I would need 48 hrs notice to order from Whole Foods. She assured me someone would get back to me. After thinking about the decorations and talking with friends and family, I figured I would just continue with the order. So, I didn't give it another thought, figuring I would just pick it up on Sunday. I was telling a friend of mine what type of cake and from where, and the backstory and she suggested I call to make sure all was in order because of the lack of , As she said, professionalism with never returning calls. So, I called sat afternoon, only to be told that they can't fulfill the order at all...no cake, even with flowers on it. Whaaaaat?!?!? I explained everything to her and she said she was sorry but the employees I spoke to should have known, and shouldn't have taken my order because they haven't been taking orders for a couple of months and this was indicated on the website. I explained to her that I spoke with two of her employees on two separate occasions that assured me I could have that cake for Sunday, and when I placed the order they took my $144, as I said early. I explained again that I would have needed 48 hours notice to get a vegan cake from Whole Foods, as I told her employee previously (she told me she was the manager that was in New York). I explained that I could not get a vegan cake to serve enough people on such short notice. And all she said was I'm sorry! I asked if there was anything she could do to help. All I got was a no! Nothing to try to help fix this; their mistake, their error, their lack of professionalism! Now I have no cake for my daughter who is having many friends and family over to celebrate her sweet 16! I know it may not be a big deal to some but it is to a girl turning 16, who is vegan, and thought she had a birthday cake!",0
"The cake was dry I'm sorry I would not recommend this bakery for a sweet craving. I'm not sure if it is because they have the cake sitting out all day or if they bake it a day prior, BUT the cake was DRY. No moisture at all. I found this place on TikTok. Came here excitingly ready to eat sweets! I ordered 6 different desserts and they all had the same texture. NO MOISTURE :( The black sesame cake was the worse. My fork couldn't even cut through it. Sorry but this was a NO for me.",0
Meh. Ice latte was good. The cake I got was kind of dry and it definitely wasn't very freshly baked because the butter cream kind of fell off it.,0
"I cannot believe this place has 4.5 stars overall- it actually blows my mind. I have been to hundreds of bakeries, including the amazing bakeries of NYC and have to say this is the worst bakery I have ever been to! First of all, my fiancÃ© and I ordered one coffee, and three very small pastries. We had an apple pie to eat at their cafe, and took home a chocolate matcha cupcake and a coconut cream pie. The apple pie had a decent flavor, but was mostly crust. The apple chunks were extremely small and there weren't nearly enough to make it a moist apple pie. My fiancÃ© did say that his coffee was good. The following day we tried our desserts that we choice to bring home and they were inedible! My chocolate matcha cupcake tasted like dirt/grass. We each tried a bite and then ended up throwing it away! My fiancÃ© said the coconut cream pie had next to no flavor, and that was partially wasted as well. I cannot believe that I wasted $22 on this place! So disappointing to say the least!",0
"I came for a get-together with a few friends and I enjoyed the quaint decor and presentation of the sweet treats. There is a surprising amount of seating for the size of the location. Street parking was readily available nearby. I did not have the best experience due to understaffing, there was only one individual working and she was having a difficult time keeping up with the orders. I was also not a fan of my hot chocolate, which as you can see in the photo was served in 3 containers. When I received it it was cold and the staff was unavailable for me to notify her. The icing on my cupcake was incredibly rich that it was difficult to eat the entire thing. The friends I was with had the same issue with the slices of cake that they ordered. I will be giving it another chance, hoping that my disappointment was just based on the understaffing.",0
"I purchased a whole chocolate cake, which I had pre-ordered online. This was my first time buying baked goods at this shop today. My daughter selected the shop for her bday cake due to positive reviews online. I spent about $70 after tax etc. It looked nice but that's it. The cake was EXTREMELY dry and seemed old. The texture was awful for the money. We bake better cakes at home. Nobody at the bday party finished their slice and we all agreed Wal-Mart cake taste better and fresher. We ended up running out for replacement dessert tonight.",0
"Just picked up a cake I ordered for my girlfriends birthday. It was supposed to be a white cake with a toasted buttercream icing, but it was the most odd cake I've ever had. Let's start with the high points; the icing was AMAZING and it was decorated beautifully. Now the low...As soon as we took our first bite we both said it tastes like shrimp. Yes, shrimp. I have no idea what in the world would make a cake taste like that, but it does...it's inedible. It smells odd too and completely crumbles apart. I had such high hopes but was completely disappointed. I might try again in the future, but not anytime soon.",0
"Well typically we are pleased with this place but today not so much. The girl that took our order was completely unfriendly and rude, and the two pieces of cake I got to go were dinky and crumbled into pieces. For about $5 each that sucks.",0
"Just want to preface this review to say that the decor, atmosphere and employees are lovely here. This review is solely based on the bakery items. Such a disappointment! The Black Sesame cake honestly was so dense, thick and impossible to take more than 1 bite of. The frosting on top tasted like plain sugar. Chocolate tart - just not something even worth finishing, it tasted stale. Came here wIth really high hopes. I don't know if this is just a type of baking style that doesn't work for me or if this bakery was just having an off day but I don't see any reason to come here again.",0
"I have been here 3 times and each time was an unfriendly experience. The girl with dark hair and glasses is the rudest person I have ever been in contact with. Miserable, would describe her best, she should not work with the general public. Lawrenceville is a great community with some pretty awesome local businesses. Please don't support this bakery, they are not appreciative of your business, and will likely treat you like an inconvenience for even stepping foot into the Butterwood. Also, the cake is overpriced and really doesn't taste that good.",0
First off the interior is adorable with its luxurious large couches and chairs and antique decor however the dessert particularly the vegan desserts are seriously lacking flavor and texture. We had the lemon cake with raspberry buttercream and blueberry scone both had very dense texture and almost no flavor.,0
"Thumbs down. Highly overrated! Went there with my date and had a piece of cake. It took very long to be served and when we got our cake I was very disappointed. The cake was *very dry* like stale bread on the bottom, like it had been sitting out for a long time on the plate or something, despite being told it was freshly cut. And the overall quality of the cake was sub-par/ not a treat to enjoy. Also, because of the other reviews raving about this spot as a cake spot, I was very disappointed in the selection of cakes, only a handful (4 or 5) to choose from. One slice will set you back about $7-8 dollars (with a tip.. $6.50 each) which is fine if it tasted good. But no. Cake should not be dry flavorless bread. Don't serve stale stuff. It leaves a bad taste in your customer's mouth (literally -- no one likes to be ripped off). Underwhelming experience. Also, a suggestion for an actual menu either on paper or posted somewhere, so customers can get an idea of the types of beverages the place offers would help. Needs improvements in quality of service, selections, and quality of the products.",0
I really want to like it... Been there twice cause I want to give it a second chance... For someone who loves desserts it just wasn't there... Certain things were dry other things were lacking flavor both times ... Great Decour and really nice service but the food quality is just not there,0
"Coffee was fine both the decaf and the regular. We had lavender with pistachio cake and chocolate cake. Both were made days ago, I think, they were not fresh and both taste similarly! Specially the chocolate cake had little cocoa powder, it was more like food color (red). For this quality they were pricy! $6 per slice. Coffee was $3.5",0
"The cake was very dry and lacked notable flavor. I typically don't review but I was really craving a good slice of cake that day and drove pretty far with high hopes. Perhaps the cake is best when eaten with coffee or tea, but certainly not for a moist cake fix.",0
"I dont understand what the attraction is. It's definitely cute, but my cappuccino was cold and the cake was dense and not very good. My husband had chocolate cream pie that was literally pie crust with a very thin layer of chocolate. Not good.",0
"Seriously still not sure why there is a line of people waiting for this ice cream... Not tasty, price is high",0
"My son called here, looking for a job, after dropping off an application to work here. He liked this place, their food, having lots of fun memories with his friends and family over the years. The owner or manager? he spoke to was very rude and unprofessional to him, saying ""if someone quits or I fire someone I'll let you know!""",0
"I would not recommend! Was there on 1/28 pm. The middle-age guy who helped us was rude. He acted like we were a pain by asking what two of their flavors were. As much as we wanted some ice cream from Handel's, we went to another ice cream shop.",0
"I'm new in town and I love ice cream. I was excited to try this place because of the great reviews. I ordered a QT of Black Cherry and the Chocolate Malt with Caramel as well as the pineapple Sundae to go. The Sundae looked great, but when I got to the vanilla IceCream, it lacked the ""Vanilla"" and sugar, and tasted like creamy milk. I thought maybe I got a bad badge of vanilla IceCream. But when I finally tried the Black Cherry and the Chocolate Malt with Caramel....both were underwhelming as well. All the IceCream I ordered lacked sugar and how they're supposed to taste. The Black Cherry tasted just like the vanilla IceCream but with cherries and reddish food coloring and the chocolate malt was also lacking ""something"". I'm glad I tried this place, but I won't be back sadly. I gave it two stars because of how long I waited in line and how much I spent. It was edible and wasn't bad, but it wasn't good either.",0
They have good ice cream but I m really worried about the hygiene there. Even during pandemic they were not wearing mask all the time not to mention they touch money and than they don't put on gloves when they make your ice cream or if they do they don't change them. Also there were some employees in the past that were super rude and try to over charge me. Too bad,0
"I don't like writing a bad review, but today I had a bad experience. First the young man had attitude. After that I asked don't put nuts on my order, and of course when I got my order there was nuts on it. He wrote it down when I ordered ""no nuts"".Second of all: I ordered one scoop from one flavor and one scoop other flavor in a bowl. When I got my order I got 2 bowls with 3 scoops in it. I'm so disappointed. We like their ice cream.",0
"The ice cream is always amazing and the staff they usually have on is great except for whoever picked up the phone today. I wanted to pick up some ice cream but before driving 35 minutes to get there I thought I'd give them a call to see if I could do a pick up or at least to see if the flavor I wanted was in stock. they were out on my last trip so I don't want to make an hour long round trip for nothing. ""We're not taking pickup orders I don't have the staff"" CLICK I get your busy and all but you hung up before I could even ask another question. Why do you pick up the phone in the first place if you're gonna hang up on customers?",0
I used to love this place but lately they have gone down on quality and quantity and increased prices. I can understand post covid a lot of businesses have to increase prices. But Handel's has not only increased prices but also reduced the size of scoop by more than half and there are hardly any pistachios in the pistachio ice cream and chocolate chip cookie dough zero cookie dough and barely 1-2 almond pieces in chocolate almond. Very disappointing experience.,0
"Well what can I say about Handel's some few years later?! Not good ! As I left my review all those years ago it remains the exact same in regards to the Graham Central Station. Now, i will say over the past few months I have given them numerous occasions to come thru for me only to fail! The ""owner"" years ago told me it only has to clumps of sugar when he makes it as the ""kids"" don't make it right. So, I decide to call and ask for him to give him my opinion on the failed GCS... I get another person In charge who tells me oh it's the supply chain shortage. I am thinking hmmm brown sugar is in low supply ?!! Sugar?! Needless to say the 2 she made me were still lacking . Basically, you get one of three kind of GCS - 1. Solid plain ice cream no brown sugar/ Graham crackers I assume and no black balls. 2. Solid ice cream with several black balls and zero brown sugar / Graham. 3. Tiny bit of brown sugar / Graham and some black balls. All of the above is so lackluster! You new people do not know what you are actually missing when it is made right and that has just never going to happen! Too bad, but also I don't need to get fat so keep making it poorly and use the excuse of the shortage when you were making it crappy years before pandemic and supply chain ! Ha",0
The ice cream is amazing but the customer service is awful. They have no idea how to move a line quickly. You wind up waiting a ridiculous amount of time compared to the other Handel's and other ice cream stores around. You could milk a cow and make your own ice cream in the time you wait for your turn to be helped. This is the best ice cream in Vegas but until the Vegas franchisee figures it out the wait will always be abominably long.,0
"We have been back to Handel's a few times with disappointing customer service on multiple occasions. We waited in line for approximately 20 minutes on each trip. My boys received Handel's gift cards for their birthday. We went over to get their birthday treats and they told me their gift card machine was broken. Um ok. Way to make that money Handel's. I coughed up the cash. We returned, again, to use their gift cards. I was told their was no money on the gift cards. I coughed up the cash again. If you read my previous review, I got a different ice cream than I ordered. This time, I ordered a cup, I got a cone. Fool me twice, wait three times....we won't go back.",0
"STOP!!! This is what I observed during my visit tonight Saturday March 20, 2021 at 9:15 PM. The same staff member that takes your order and money goes to the dipping case to scoop your ice cream without washing his hands or wearing a pair of gloves. At best, this is not sanitary and worst they could be spreading COVID-19. We all know that money is filthy and we should wash our hands after handling it. The unsafe practices at the establishment should be criminal. God know just how many unsuspecting customers caught the COVID-19 virus from this place.",0
"Showed up and the one attendant they had working was sweeping while not wearing a mask or gloves. Then went straight to the register when a customer arrived (who also was not wearing a mask) and began to take his order, take his money, scoop his ice cream, and serve him without even washing his hands first, using hand sanitizer, or putting gloves or any kind of mask on. My girlfriend and I just walked away and drove off.....I'd rather pick up some Thrifty's ice cream than support a business that doesn't care enough about their customers or society as a whole to even just wash their hands, let alone at least wear a mask.",0
Great ice cream but mask policy is non existent. Outside or not there are often a lot of massless customers in line not social distancing. I mostly won't go because it's so unsafe. The owner needs to put a mandate in place and enforce it. No mask no shoes no service.,0
Ice cream is great here but the staff and service needs some training. And you need a better ordering system to eliminate errors and confusion...,0
"The ice cream was good. The two stars are for the cranky employee who served us. First, he wouldn't give me a sample of their Ice cream flavors, I wanted to try the Carmel Apple. He said it was due to the the long line (line was only 5 people deep after us with 3 windows open), but then he said, ""Just one sample"". When he returned with the one sample, I was there with 2 other people that were too scared to even ask for a sample, because the employee was so snappy. Secondly, when we ordered, one of my people said, she wanted the salted Carmel Ice Cream in a cone. The employee said the ice cream is somewhat melted and suggested a cup. We asked for a sugar cone on top of the cup so she could crunch the sugar cone into the ice cream. We did that also with the Carmel Apple and the cookie dough ice creams. Finally, to my surprise, the employee charged me for the sugar cones! .25 each, not nice to charge you on the back end of 2 buck Tuesday (where the single scoop is two bucks) deal. There goes your tip, Mr. Cranky employee!! Also, remember, Mr. Cranky, you were the one that said the ice cream was melty and suggested a cup. So, I guess two buck Tues is not really two bucks, if people are charged for the sugar cone. On the other hand, their ice cream was good, creamy and actually had good apple flavor and ribbons of carmel. If you do go, just be warned the sugar cones are .25 more if you get your ice cream in a cup.",0
None of the employees are wearing any kind of masks gloves our any thing to prevent them from infecting the ice cream will they lean over the freezer and scoop multiple times in a row.. the kid say there inches from my daughters ice cream taking to us through the window 3 different times. I made her scoop the top scoop off and throw away the spoon before she ate half of what she order... Im not going back and risking eating uncooked food with no precautions to keep from contaminating everything. Not just what that are Scooping but every container in every freezer they lean over and drool on. If you aren't going to do it right DON'T REOPEN!!!! The ice cream is always great but good me a goddamn break.. How do you not even Provide a way to safely serve n uncooked food item. You are not essential and shouldn't be able to remain open.,0
"Disappointed. No sugar free flavor available and employee just said ""no"" when I asked if nutritional information was available. Expected more. The vegan mango sorbet was just ok.",0
"WE NEVER SKIMP... that's a lie. I've been to Handel's multiple times and have enjoyed great service, knowledgeable staff, and great portion sizes. However, I was very upset with my most recent experience. The employee was untrained so he was not familiar with the menu and gave us portions that were half the size of everyone one else around us. When I had asked for my ice cream to be served in a sugar cone instead of a dish he said that it would be an extra charge, even though it says that the Tuesday special includes a sugar cone and I've never been charged extra for a sugar cone in my past visits. He also was not familiar with what the Boston Cooler was, and when we asked for a Boston Cooler with banana cream pie ice cream, he was confused what it was and instead of clarifying if that was not doable he charged us for both the float and the ice cream separately. Usually, when we receive our ice cream it fills up the entire cup and then some, and our portion was a tiny measly scoop that filled up half the cup at best. They really need to train their employees better before putting them at the front of service. Having this terrible experience due to an untrained employee has greatly tainted my view of this place. Ice cream was pretty good tho",0
Ice cream is good but service is slow-we are in line but barely moving and it is extremely hot.,0
"Drove a long way to try what I was told was the best ice cream in Vegas. When I got there the employees were not wearing masks. I wish they would advertise: ""Hey everyone, come get your Covid here!"" Not today, satan. Not today.",0
Bought extra thick cookies and cream milkshake. I couldn't drink it fast enough with a straw. Extremely runny from the time it was handed to me. Clerks were friendly as they took my money and handed me my liquid shake.,0
"Let me start by saying that the quality of their ice cream is good, however, I called to ask if they had a product that they've been out of for months and the owner/manager responds that he wouldn't put something up if he didn't have it. However, I've come here before, and it was posted as if I they had it in stock, only to find out that they didn't have it due to supply issues. Bottom line: he was rude, unprofessional and quite frankly a jerk! I will never patronize this business again!",0
